Order Date,Order #,Order Status,Service Date,Installer Name,Installer Address,Installer City,Vehicle Reg,Vehicle Make,Vehicle Model,Vehicle Year ,SKU,Brand,Name,QTY Ordered,width,height,rim size,year,Subtotal ,Shipping & Handling ,Discount,Tax Amount,Grand Total
8/8/2017 4:36,148820279,complete,8/8/2017,Al Masaood,Madinat Zayed,Abu Dhabi,P74456,ford,f-150,2014,PIR1200007737-ZNQ,Pirelli,Scorpion STR,4,275,55,20,2019,2916,0,0,0,2916
8/8/2017 6:02,171272284,complete,14-08-17,FirstStop,"Inside Eppco Petrol Pump
Next to Al Nahda Metro Station",Dubai,A36110,toyota,corolla,2014,NIT-1200037065,,NT860,4,,,,,984,0,-246,0,738
8/8/2017 8:40,160089592,complete,8/8/2017,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,18047,kia,sportage,2014,NIT-1200039975,Nitto,NT421Q,4,235,55,18,2019,1704,0,0,0,1704
8/8/2017 10:49,168204341,complete,15-08-17,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,F82696,nissan,murano,2011,BR235/65R18106V-DHPS,Bridgestone,Dueler H/P Sport DHPS,4,235,65,18,2019,2060,0,0,0,2060
9/8/2017 4:49,130168047,complete,9/8/2017,ZDegree ,"Enoc Petrol Pump, Next To Al Waha St Exit, 
Near Burj Khalifa, Al Khail Road Towards Abu Dhabi",Dubai,S43605,nissan,patrol,2002,KUM-2177863,Kumho,Road Venture AT51,4,285,65,18,2018,2596,0,0,0,2596
9/8/2017 5:16,103159346,complete,9/8/2017,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,E14031,Jaguar,XKR,2007,PIR1200007568-ZNQ,Pirelli,P Zero MO,2,255,35,20,2019,2220,0,0,0,2220
9/8/2017 6:44,176176974,complete,9/8/2017,FirstStop,"Mushrif Rabdan ADNOC Autoserve, ADNOC Fuel Station, near Al Nahda National School, ",Abu Dhabi,79249,toyota,camry,2005,NIT-1200037055,Nitto,NT860,4,205,65,15,2020,856,0,-214,0,642
9/8/2017 7:48,129141103,complete,10/8/2017,Dial-a-Tire Mobile Dubai,Mobile service,Dubai,O6185,porsche,911,2009,MIC495268,Michelin,Pilot Sport PS2 N4 ,2,265,40,18,2020,2550,0,0,0,2699
9/8/2017 9:12,104898491,complete,10/8/2017,FirstStop,"Inside Eppco Petrol Pump
Next to Al Nahda Metro Station",Dubai,95276,toyota,corolla,2010,NIT-1200037054,Nitto,NT860,4,195,65,15,2020,836,0,-209,0,627
9/8/2017 9:55,186080341,complete,13-08-17,ZDegree ,"Enoc Petrol Pump, Next To Al Waha St Exit, 
Near Burj Khalifa, Al Khail Road Towards Abu Dhabi",Dubai,Q33179,porsche,boxster,2014,PIR1200030151,,P Zero N0,2,,,,,2048,0,0,0,2048
9/8/2017 11:41,195720799,complete,9/8/2017,Hankook Masters,"Double Cola Road, near Al Ghandi Auto Showroom
",Sharjah,65389,nissan,sentra,2014,NIT-1200037054,Nitto,NT860,4,195,65,15,2020,836,0,-209,0,627
9/8/2017 12:47,140429795,complete,9/8/2017,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,E27329,peugeot,307,2007,NIT-1200037054,Nitto,NT860,4,195,65,15,2020,836,0,-209,0,627
10/8/2017 4:48,189580935,complete,11/8/2017,Dial-a-Tire Mobile AbuDhabi,Mobile service,Abu Dhabi,63094,dodge,charger,2014,GY-245/45R2099Y-RS-A2,Goodyear,Eagle RS-A2,4,245,45,20,2018,3100,0,0,0,3299
10/8/2017 11:13,178882280,complete,11/8/2017,FirstStop,"Mohammed Bin Zayed Road - In Sharjah Tasjeel village
",Sharjah,28501,toyota,corolla,2009,NIT-1200037054,Nitto,NT860,4,195,65,15,2020,836,0,-209,0,627
10/8/2017 14:27,174583676,complete,12/8/2017,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,F53659,volvo,s60,2012,DUN55050,Dunlop,SP Sport LM704,4,215,55,16,2018,1320,0,0,0,1320
10/8/2017 21:24,172028561,complete,12/8/2017,FirstStop,"Mushrif Rabdan ADNOC Autoserve, ADNOC Fuel Station, near Al Nahda National School, ",Abu Dhabi,51102,mazda,cx-9,2014,GY-245/50R20102V,Goodyear,Eagle RS-A,4,245,50,20,2019,2648,0,0,0,2648
11/8/2017 11:44,179421870,complete,13-08-17,Dial-a-Tire Mobile Dubai,Mobile service,Dubai,9813,Mitsubishi,Pajero,2010,KUM-2119303-ZNQ,Kumho,Eco Solus KL21,4,265,60,18,2018,1796,0,0,0,1945
11/8/2017 17:48,139215996,complete,12/8/2017,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,58546,volkswagen,cc,2012,YOK-1335235/45R17-AC01TL,,A.drive AC01TL,4,,,,,1700,0,0,0,1700
12/8/2017 5:45,116576729,complete,12/8/2017,Hankook Masters,Behind Home Center Warehouse,Dubai,E14031,Jaguar,XKR,2007,PIR1200007758,Pirelli,P Zero ,2,285,30,20,2018,2848,0,0,0,2848
12/8/2017 6:42,189860592,complete,12/8/2017,Yokohama TSC,"ADNOC Petrol Station, Eid Mussalah Road.
",Fujairah,36465,infiniti,g,2011,NIT-1200005338,Nitto,INVO,4,245,45,18,2020,1700,0,0,0,1700
12/8/2017 7:07,170250278,complete,12/8/2017,Al Shami TyrePlus,"5th Street, Near DEWA office,",Dubai,F60980,nissan,sunny,2013,YOK-1335185/65R15-AC01TL,Yokohama,C.drive AC01,4,185,65,15,2018,1196,0,0,0,1196
12/8/2017 7:21,106233898,complete,12/8/2017,ZDegree,"Shk Mohd Bin Zd Rd, E 311, -Inside Enoc Fuel Station - 
",Dubai,95927,toyota,corolla-altis,2011,NIT-1200037054,Nitto,NT860,4,195,65,15,2020,836,0,-209,0,627
12/8/2017 7:56,161603538,complete,12/8/2017,ZDegree,"Shk Mohd Bin Zd Rd, E 311, -Inside Enoc Fuel Station - 
",Dubai,T72916,audi,q3,2016,PIR1200022593,Pirelli,P Zero AO,1,255,40,19,2018,1259,0,-160,0,1099
12/8/2017 9:11,114666702,complete,12/8/2017,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,H92964,volkswagen,passat,2006,CON03529260000,,ContiSportContact 5,4,,,,,2400,0,0,0,2400
12/8/2017 9:58,196177576,complete,20-08-17,FirstStop,Corniche,Abu Dhabi,62271,nissan,xterra,2012,KUM-2177743,,Road Venture AT51,4,,,,,2716,0,0,0,2716
12/8/2017 10:55,180452373,complete,13-08-17,Al Masaood,Madinat Zayed,Abu Dhabi,83449,toyota,camry,2008,NIT-1200037063,,NT860,4,,,,,1024,0,-256,0,768
12/8/2017 12:51,100534728,complete,13-08-17,FirstStop,"Mushrif Rabdan ADNOC Autoserve, ADNOC Fuel Station, near Al Nahda National School, ",Abu Dhabi,43712,bmw,x5,2002,DUN 255/50R19-107Y/ARD,Dunlop,MAXX 050,2,255,50,19,2020,2896,0,0,0,2896
,,,,,,,,,,,DUN 285/50R19-111W/GCCO,Dunlop,MAXX 050,2,285,45,19,2019,,,,,
12/8/2017 15:22,191006581,complete,13-08-17,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,S45156,nissan,maxima,2010,NIT-1200005332,Nitto,INVO,2,245,40,19,2020,1078,0,0,0,1078
13-08-17 6:49,133759539,complete,14-08-17,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,o84247,nissan,patrol,2014,ROA1200036700,Roadstone,RO HTX RH5,4,265,70,18,2018,1796,0,0,0,1796
13-08-17 8:39,105375921,complete,13-08-17,ZDegree Mobile - Dubai,Dubai,Dubai,N7270,mercedes,s-class,2015,PIR1200031584-ZNQ,Pirelli,P Zero MOE,2,245,40,20,2019,5900,0,0,0,6049
,,,,,,,,,,,PIR1200031585-ZNQ,Pirelli,P Zero MOE,2,275,35,20,2020,,,,,
13-08-17 9:24,116070955,complete,14-08-17,Al Masaood,Madinat Zayed,Abu Dhabi,90398,kia,sportage,2008,BR235/60R16100V-G90,,Turanza GR90,4,,,,,2060,0,0,0,2060
13-08-17 11:01,158836678,complete,13-08-17,Orange Auto ,"Opposite Old National Taxi Office,",Dubai,J64054,nissan,armada,2008,MAXXIS-275-60R20-HT770,Maxxis,HT770 BRAVO,4,275,60,20,2020,1900,0,0,0,1900
13-08-17 12:19,148561863,complete,13-08-17,Al Shami TyrePlus,"5th Street, Near DEWA office,",Dubai,B65296,nissan,tiida,2007,GY-195/65R1591V,Goodyear,EfficientGrip Performance,4,195,65,15,2018,1116,0,0,0,1116
13-08-17 13:58,190388726,complete,15-08-17,Yokohama TSC,"Juma Al majid est Building,25th Street, Near Abu BakerSidik Metro Station",Dubai,K77901,ford,edge,2013,HK-161A0102456018HRA33A-ZNQ,,Dynapro HP2 RA33,4,,,,,1748,0,0,0,1748
14-08-17 6:35,182641542,complete,14-08-17,ZDegree,"Shk Mohd Bin Zd Rd, E 311, -Inside Enoc Fuel Station - 
",Dubai,H52341,bmw,3-series,2013,CONC03562730000-ZNQ,Continental,ContiSportContact 5 SSR  MOE,2,225,40,19,2019,4700,0,0,0,4700
,,,,,,,,,,,CON03519580000-ZNQ,Continental,ContiSportContact 5 SSR MOE,2,255,35,19,2018,,,,,
14-08-17 7:13,151256988,complete,14-08-17,Hankook Masters,Behind Home Center Warehouse,Dubai,55793,Volkswagon,Golf GTI,2010,MIC674619,Michelin,Pilot Sport 4,4,225,40,18,2018,3836,0,0,0,3836
14-08-17 9:28,181487878,complete,14-08-17,ZDegree,"Shk Mohd Bin Zd Rd, E 311, -Inside Enoc Fuel Station - 
",Dubai,H21871,dodge,charger,2014,DUN55518-ARD,Dunlop,SP SPORT 270,4,235,55,18,2020,2000,0,0,0,2000
14-08-17 10:38,123665170,complete,16-08-17,Dial-a-Tire Mobile Dubai,Mobile service,Dubai,Q43097,bmw,x5,2015,CON03542190000,,ContiSportContact 5 SUV SSR ,2,,,,,5096,0,0,0,5245
,,,,,,,,,,,CON03542210000,Continental,ContiSportContact 5 SUV SSR ,2,315,35,20,2018,,,,,
14-08-17 11:04,168347387,complete,14-08-17,Orange Auto ,"Opposite Old National Taxi Office,",Dubai,m23432,maserati,quattroporte,2008,DUN30007 ,Dunlop,SP Sport Maxx TT,2,285,30,20,2020,2098,0,0,0,2098
14-08-17 12:11,135024294,complete,14-08-17,QuickPit,"Inside Basement Parking,
Aswaaq al Mizhar Mall",Dubai,24210,ford,focus,2014,HK-171A0102155516VK11XA-2016,,Ventus ME01 K114,1,,,,,269,0,0,0,269
14-08-17 12:39,152426934,complete,14-08-17,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,P29117,land-rover,range-rover-evoque,2013,CON03580400000,Continental,CrossContact UHP,4,245,45,20,2020,6008,0,-1502,0,4506
14-08-17 17:49,177377242,complete,15-08-17,QuickPit,"Inside Basement Parking,
Aswaaq al Mizhar Mall",Dubai,F33615,honda,accord,2008,NIT-1200037065,,NT860,4,,,,,984,0,-246,0,738
15-08-17 4:17,168768522,complete,15-08-17,ZDegree,"Shk Mohd Bin Zd Rd, E 311, -Inside Enoc Fuel Station - 
",Dubai,48065,infiniti,qx60,2015,HK-171A0102355520WRH07A-ZNQ,Hankook,Ventus AS RH07,4,235,55,20,2018,2288,0,0,0,2288
15-08-17 10:12,140034249,complete,15-08-17,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,K40597,jaguar,f-type,2013,MIC139305,Michelin,Pilot Sport CUP2,2,245,35,19,2019,5156,0,0,0,5156
,,,,,,,,,,,MIC782261,,Pilot Sport CUP2,2,,,,,,,,,
15-08-17 10:21,100214617,complete,15-08-17,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,R42341,mitsubishi,asx,2013,NEX 215/65R16-98T,,CP521,4,,,,,1036,0,0,0,1036
15-08-17 13:14,147550713,closed,15-08-17,ZDegree ,"Enoc Petrol Pump, Next To Al Waha St Exit, 
Near Burj Khalifa, Al Khail Road Towards Abu Dhabi",Dubai,86856,ford,ranger,2014,BR265/65R17-112S-D693,,Dueler A/T D693,5,,,,,3195,0,0,0,3195
16-08-17 7:09,199521510,complete,16-08-17,NO FITTING REQUIRED,NA,Dubai,KBL,bmw,5-series,2005,F-PSR0NF3F-3,Firestone,Destination LE 2,4,255,55,19,2018,2196,0,-549,0,1647
16-08-17 8:59,164018122,complete,16-08-17,FirstStop,"Mohammed Bin Zayed Road - In Sharjah Tasjeel village
",Sharjah,97399,nissan,altima,2013,BA15403800000,,Bravuris 2,4,,,,,1344,0,-336,0,1008
16-08-17 9:37,130632220,complete,16-08-17,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,63081,audi,q7,2011,CON03541760000,Continental,ContiSportContact 5 SUV,4,275,45,20,2018,5248,0,-1312,0,3936
16-08-17 9:38,188777133,complete,16-08-17,Hankook Masters,Behind Home Center Warehouse,Dubai,H65503,kia,optima,2011,HK-171A0102155517K114NA-2016,,Ventus ME01 K114,4,,,,,1252,0,0,0,1252
16-08-17 10:50,163805652,complete,16-08-17,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,T52179,audi,q7,2014,DUN45301,Dunlop,MAXX 050+,4,275,45,20,2019,2836,0,0,0,2836
16-08-17 11:02,172298173,complete,16-08-17,Dial-a-Tire Mobile Dubai,Mobile service,Dubai,NA,lexus,gx,2006,CON15492740000,,ContiCrossContact LX 2 FR,4,,,,,2944,0,-736,0,2357
16-08-17 12:27,125292679,complete,17-08-17,FirstStop,Khalifa city,Abu Dhabi,92485,mazda,cx-5,2013,ZEE1200038347,,HT1000 vfm,4,,,,,996,0,0,0,996
16-08-17 12:46,182992792,complete,17-08-17,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,N78716,mitsubishi,outlander,2009,KUM-2176903,Kumho,Crugen Premium KL33,4,225,55,18,2019,1740,0,0,0,1740
16-08-17 13:21,161099097,complete,16-08-17,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,88770,nissan,patrol,2015,BR275/60R20114H-D684-ZNQ,,Dueler H/T D684,1,,,,,999,0,0,0,999
16-08-17 14:05,118796368,psa_review,16-08-17,FirstStop,"Mohammed Bin Zayed Road - In Sharjah Tasjeel village
",Sharjah,29042,ford,f-150,2015,KUM-2177763,Kumho,Road Venture AT51,2,275,65,18,2018,1558,0,0,0,1558
16-08-17 15:41,148165872,complete,17-08-17,Hankook Masters,"M8
",Abu Dhabi,57485,porsche,macan,2014,CON03542300000-ZNQ,Continental,ContiSportContact 5P SUV N0,2,265,40,21,2019,5446,0,0,0,5446
,,,,,,,,,,,CON03542280000,Continental,ContiSportContact 5P SUV N0,2,295,35,21,2019,,,,,
17-08-17 4:55,195664703,complete,17-08-17,ZDegree,"Shk Mohd Bin Zd Rd, E 311, -Inside Enoc Fuel Station - 
",Dubai,s82988,land-rover,range-rover,2006,ROA1200031500,Roadstone,NFERA RU5,4,275,45,20,2019,2356,0,0,0,2356
17-08-17 5:48,114495306,complete,17-08-17,ZDegree,"Shk Mohd Bin Zd Rd, E 311, -Inside Enoc Fuel Station - 
",Dubai,A45259,jeep,cherokee,2005,BFG-836366,BFGoodrich, All Terrain T/A KO2,4,33X,12.5,15,2019,3500,0,0,0,3500
17-08-17 6:39,129522963,complete,17-08-17,Hankook Masters,"Double Cola Road, near Al Ghandi Auto Showroom
",Sharjah,20654Gdubai,toyota,land-cruiser-prado,2008,NIT-1200012615,Nitto,DURA GRAPPLER,4,265,65,17,2020,2076,0,-519,0,1557
17-08-17 6:57,183802421,complete,19-08-17,FirstStop,"Mohammed Bin Zayed Road - In Sharjah Tasjeel village
",Sharjah,70124,suzuki,swift,2015,YOK-1335175/70R14-S207TL-2016,,S207,4,,,,,812,0,0,0,812
17-08-17 7:08,115618224,complete,17-08-17,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,49099,gmc,terrain,2013,ZEE1200038347,,HT1000 vfm,4,,,,,996,0,0,0,996
17-08-17 7:24,131209358,complete,17-08-17,Al Masaood,"ADNOC Fuel Station, opposite to police college , Muroor Road ",Abu Dhabi,16501,volkswagen,passat,2011,F-PSR0856F-3,,TZ700,4,,,,,1648,0,-412,0,1236
17-08-17 9:08,178235949,complete,17-08-17,FirstStop,"Mohammed Bin Zayed Road - In Sharjah Tasjeel village
",Sharjah,29042,ford,f-150,2015,KUM-2177823,Kumho,Road Venture AT51,2,275,70,18,2020,1438,0,0,0,1438
17-08-17 9:56,175856612,complete,19-08-17,TyrePlus - National Tyre,"8th Street, Musaffah Industrial",Abu Dhabi,34382,toyota,corolla,2011,NIT-1200037065,,NT860,4,,,,,984,0,-246,0,738
17-08-17 10:20,133245907,complete,19-08-17,Orange Auto ,"Opposite Old National Taxi Office,",Dubai,SHJ38107,mitsubishi,pajero,2011,CON15491810000,,ContiCrossContact LX 2,4,,,,,2508,0,-627,0,1881
17-08-17 11:40,105847111,complete,19-08-17,ZDegree ,"Enoc Petrol Pump, Next To Al Waha St Exit, 
Near Burj Khalifa, Al Khail Road Towards Abu Dhabi",Dubai,J87694,mitsubishi,pajero,2010,NEX1200033928/ARD,Nexen,RO HTX RH5,2,265,65,17,2020,858,0,0,0,858
17-08-17 13:07,106599027,complete,19-08-17,ZDegree,"Shk Mohd Bin Zd Rd, E 311, -Inside Enoc Fuel Station - 
",Dubai,O20113,volkswagen,cc,2013,CON03529260000,,ContiSportContact 5,4,,,,,2308,0,-577,0,1731
17-08-17 13:16,126612215,complete,18-08-17,FirstStop,"Mushrif Rabdan ADNOC Autoserve, ADNOC Fuel Station, near Al Nahda National School, ",Abu Dhabi,36410,land-rover,defender,2014,YOK-1335235/85R16-G012TL,Yokohama,GEOLANDAR A/T-S G012,4,235,85,16,2019,2276,0,0,0,2276
17-08-17 14:54,106427912,complete,23-08-17,FirstStop,"Inside Eppco Petrol Pump
Next to Al Nahda Metro Station",Dubai,33738,honda,accord,2007,NIT-1200037055,Nitto,NT860,4,205,65,15,2020,856,0,-214,0,642
18-08-17 10:43,126549855,complete,19-08-17,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,h95906,mercedes,a-class,2015,CON03566190000,Continental,ContiSportContact 5,4,235,40,18,2018,3112,0,-778,0,2334
18-08-17 11:41,197363533,complete,19-08-17,Hankook Masters,Behind Home Center Warehouse,Dubai,64043,infiniti,q50,2014,PIR1200024103/ARD,Pirelli,Cinturato P7 *,4,225,55,17,2020,3000,0,0,0,3000
18-08-17 12:00,170305169,complete,19-08-17,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,r75332,chevrolet,spark,2014,CON03560420000,,ContiEcoContact 5,4,,,,,1576,0,-394,0,1182
18-08-17 13:02,105524295,complete,19-08-17,SuperCarz  Mobile - Abu Dhabi,Mobile Unit - Musaffah,Abu Dhabi,13841,bmw,x6,2011,DUN30024 ,,MAX GT XL,2,,,,,4198,0,0,0,4397
18-08-17 13:04,146364072,complete,20-08-17,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,Q79016,renault,fluence,2013,CON03563580000,,ContiPremiumContact 5,4,,,,,1556,0,-389,0,1167
18-08-17 19:29,155221620,complete,19-08-17,Hankook Masters,Behind Home Center Warehouse,Dubai,J85774,jaguar,f-type,2014,MIC916481,,Pilot Super Sport ,2,,,,,2618,0,-261.8,0,2356.2
19-08-17 6:31,185474214,complete,19-08-17,Dial-a-Tire Mobile Dubai,Mobile service,Dubai,m21834,bmw,3-series,2014,NIT-1200035915,Nitto,NT830,4,205,60,16,2020,1244,0,0,0,1393
19-08-17 6:35,136197872,complete,19-08-17,ZDegree ,"Enoc Petrol Pump, Next To Al Waha St Exit, 
Near Burj Khalifa, Al Khail Road Towards Abu Dhabi",Dubai,J91600,toyota,land-cruiser,2012,MAXXIS-285-65R17-HT760,Maxxis,HT760 BRAVO,4,285,65,17,2019,1720,0,0,0,1720
19-08-17 7:02,148711851,complete,19-08-17,Hankook Masters,Behind Home Center Warehouse,Dubai,O41137,infiniti,jx35,2013,BR235/55R20102H-D97-ZNQ,Bridgestone,Dueler HP Sport D97,4,235,55,20,2019,2756,0,0,0,2756
19-08-17 8:42,101218130,processing,19-08-17,FirstStop,"Inside Eppco Petrol Pump
Next to Al Nahda Metro Station",Dubai,r95395,mercedes,e-class,2014,CON03563020000,Continental,ContiSportContact 5 SSR MO Extended,4,225,45,18,2019,3944,0,-986,0,2958
19-08-17 13:00,155095306,complete,19-08-17,FirstStop,"Inside Eppco Petrol Pump
Next to Al Nahda Metro Station",Dubai,q26145,ford,escape,2015,HK-171A0102355517HH452A,,Ventus S1 Noble2 H452,4,,,,,1816,0,0,0,1816
19-08-17 13:04,138326973,complete,19-08-17,Hankook Masters,"Double Cola Road, near Al Ghandi Auto Showroom
",Sharjah,45016,ford,escape,2014,YOK-1335235/55R17-G055TL-2016,,Geolandar G055,4,,,,,1408,0,0,0,1408
19-08-17 13:23,167931587,complete,20-08-17,ZDegree ,"Enoc Petrol Pump, Next To Al Waha St Exit, 
Near Burj Khalifa, Al Khail Road Towards Abu Dhabi",Dubai,64241,mitsubishi,pajero,2013,NIT-1200032086,,DURA GRAPPLER,4,,,,,1976,0,-494,0,1482
19-08-17 13:58,106501256,complete,20-08-17,FirstStop,Khalifa city,Abu Dhabi,63170,ford,explorer,2014,HK-171A0102555020H426NA,,Optimo H426,4,,,,,2856,0,0,0,2856
20-08-17 5:21,172599302,complete,20-08-17,Hankook Masters,"Double Cola Road, near Al Ghandi Auto Showroom
",Sharjah,51436,nissan,sunny,2012,NIT-1200037048,Nitto,NT860,4,175,70,14,2019,796,0,-199,0,597
20-08-17 8:12,149837952,complete,21-08-17,FirstStop,"Mohammed Bin Zayed Road - In Sharjah Tasjeel village
",Sharjah,87253,nissan,tiida,2008,NIT-1200037053,Nitto,NT860,4,185,65,15,2020,816,0,-204,0,612
20-08-17 10:05,195134848,complete,21-08-17,TyrePlus - National Tyre Exhibition,"Mussafah M8, Abu Dhabi ",Abu Dhabi,89971,ford,explorer,2013,YOK-1335245/60R18-G055TL,Yokohama,Geolandar G055,4,245,60,18,2020,1684,0,0,0,1684
20-08-17 11:04,105879474,complete,20-08-17,Hankook Masters,Behind Home Center Warehouse,Dubai,38022,hyundai,genesis,2015,DUN35007,,MAX GT,1,,,,,749,0,0,0,749
20-08-17 11:37,115950786,complete,21-08-17,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,P79849,jaguar,xf,2014,HK-171A0102454019VK115A-2016,,Ventus Prime 2 K115,4,,,,,1756,0,0,0,1756
20-08-17 12:20,189396180,complete,26-08-17,Yokohama TSC," EPPCO Petrol Station Before Airport Tunnel ,Near Dxb Civil Defence",Dubai,O38606,hyundai,elantra,2014,CONC03561510000/3569530000,,ContiEcoContact 5,4,,,,,1368,0,-342,0,1026
20-08-17 15:00,121184700,complete,20-08-17,Hankook Masters,"10th St corner Baghdad St, Grand Service Station Building
",Dubai,54561,jeep,wrangler,2008,NIT-1200011957,,DURA GRAPPLER,4,,,,,2076,0,-519,0,1557
21-08-17 5:20,143087306,complete,21-08-17,Hankook Masters,"10th St corner Baghdad St, Grand Service Station Building
",Dubai,F79439,lexus,gx,2003,NIT-1200012615,Nitto,DURA GRAPPLER,4,265,65,17,2020,2076,0,-519,0,1557
21-08-17 5:40,154108138,complete,21-08-17,ZDegree,"Shk Mohd Bin Zd Rd, E 311, -Inside Enoc Fuel Station - 
",Dubai,n12084,ford,fiesta,2013,CON03560530000,,ContiEcoContact 5,4,,,,,1388,0,-347,0,1041
21-08-17 8:03,108455879,complete,26-08-17,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,O79349,porsche,cayman,2014,PIR1200028855-ZNQ,Pirelli,P Zero N0,2,235,35,20,2018,2248,0,0,0,2248
21-08-17 8:09,195412303,complete,21-08-17,Hankook Masters,Behind Home Center Warehouse,Dubai,f74571,land-rover,range-rover-sport,2015,PIR1200030557-ZNQ,Pirelli,Scorpion Verde A/S LR,4,275,45,21,2019,3996,0,0,0,3996
21-08-17 9:00,199382654,complete,22-08-17,ZDegree,"Shk Mohd Bin Zd Rd, E 311, -Inside Enoc Fuel Station - 
",Dubai,K19627,ford,edge,2007,ZEE1200038331,Zeetex,SU1000 vfm,2,245,60,18,2020,598,0,0,0,598
21-08-17 10:30,184288146,complete,22-08-17,NO FITTING REQUIRED,NA,Dubai,f8254,Mercedes ,E250,2013,CON03562120000,Continental,ContiSportContact 5 MO,4,245,45,17,2019,3128,0,-782,0,2495
21-08-17 10:38,127163288,complete,22-08-17,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,15477,toyota,camry,2015,NIT-1200037069,,NT860,4,,,,,1208,0,-302,0,906
22-08-17 6:49,132663407,complete,22-08-17,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,F61404,honda,civic,2008,NIT-1200037065,,NT860,3,,,,,738,0,0,0,738
22-08-17 7:53,149021813,complete,22-08-17,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,D51988,nissan,xterra,2014,YOK-1335265/70R16-G012TL,Yokohama,GEOLANDAR A/T-S G012,4,265,70,16,2018,1916,0,0,0,1916
22-08-17 8:36,128521385,complete,22-08-17,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,Q14784,audi,a3,2014,ZEE1200032152,Zeetex,HP1000,2,225,45,17,2020,518,0,0,0,518
22-08-17 10:47,159936846,complete,23-08-17,Orange Auto ,"Opposite Old National Taxi Office,",Dubai,66709,mitsubishi,lancer,2015,YOK-1335205/60R16-AC01TL,Yokohama,C.drive AC01TL,4,205,60,16,2018,1164,0,0,0,1164
22-08-17 12:01,110561897,complete,23-08-17,ZDegree,"Hessa - ENOC Petrol Station, Al Khail Rd, 
Next To Al Barsha Police Station & GEMS Soccer Field",Dubai,p16979,chevrolet,aveo,2013,NIT-1200037050,Nitto,NT860,4,175,65,14,2018,760,0,-190,0,570
22-08-17 12:06,121860935,complete,22-08-17,FirstStop,"off Sheikh Zayed Road, Al Quoz service Road, Opposite Noor Islamic metro station, 
",Dubai,T63001,mercedes,c-class-amg,2012,CON3567200000,Continental,ContiSportContact 5P MO,2,235,35,19,2020,3500,0,0,0,3500
